"person","occup","tax","hiscam"
"https://iisg.amsterdam/resource/bdv/240001","https://iisg.amsterdam/hisco/code/hisco/41025","100","65.73"
"https://iisg.amsterdam/resource/bdv/240101","https://iisg.amsterdam/hisco/code/hisco/41025","42","65.73"
"https://iisg.amsterdam/resource/bdv/240201","https://iisg.amsterdam/hisco/code/hisco/41025","198","65.73"
"https://iisg.amsterdam/resource/bdv/240751","https://iisg.amsterdam/hisco/code/hisco/41025","81","65.73"
"https://iisg.amsterdam/resource/bdv/240801","https://iisg.amsterdam/hisco/code/hisco/41025","45","65.73"
"https://iisg.amsterdam/resource/bdv/240951","https://iisg.amsterdam/hisco/code/hisco/41025","357","65.73"
"https://iisg.amsterdam/resource/bdv/241001","https://iisg.amsterdam/hisco/code/hisco/41025","99","65.73"
"https://iisg.amsterdam/resource/bdv/241101","https://iisg.amsterdam/hisco/code/hisco/41025","148","65.73"
"https://iisg.amsterdam/resource/bdv/241201","https://iisg.amsterdam/hisco/code/hisco/41025","108","65.73"
"https://iisg.amsterdam/resource/bdv/241701","https://iisg.amsterdam/hisco/code/hisco/41025","0","65.73"
"https://iisg.amsterdam/resource/bdv/241751","https://iisg.amsterdam/hisco/code/hisco/41025","85","65.73"
"https://iisg.amsterdam/resource/bdv/242001","https://iisg.amsterdam/hisco/code/hisco/41025","154","65.73"
"https://iisg.amsterdam/resource/bdv/242401","https://iisg.amsterdam/hisco/code/hisco/41025","89","65.73"
"https://iisg.amsterdam/resource/bdv/242701","https://iisg.amsterdam/hisco/code/hisco/41025","100","65.73"
"https://iisg.amsterdam/resource/bdv/243051","https://iisg.amsterdam/hisco/code/hisco/41025","126","65.73"
"https://iisg.amsterdam/resource/bdv/243351","https://iisg.amsterdam/hisco/code/hisco/41025","72","65.73"
"https://iisg.amsterdam/resource/bdv/244851","https://iisg.amsterdam/hisco/code/hisco/41025","113","65.73"
"https://iisg.amsterdam/resource/bdv/244901","https://iisg.amsterdam/hisco/code/hisco/41025","75","65.73"
"https://iisg.amsterdam/resource/bdv/245101","https://iisg.amsterdam/hisco/code/hisco/41025","184","65.73"
"https://iisg.amsterdam/resource/bdv/245401","https://iisg.amsterdam/hisco/code/hisco/41025","182","65.73"
"https://iisg.amsterdam/resource/bdv/245651","https://iisg.amsterdam/hisco/code/hisco/41025","78","65.73"
"https://iisg.amsterdam/resource/bdv/245701","https://iisg.amsterdam/hisco/code/hisco/41025","166","65.73"
"https://iisg.amsterdam/resource/bdv/246051","https://iisg.amsterdam/hisco/code/hisco/41025","96","65.73"
"https://iisg.amsterdam/resource/bdv/246251","https://iisg.amsterdam/hisco/code/hisco/41025","119","65.73"
"https://iisg.amsterdam/resource/bdv/246301","https://iisg.amsterdam/hisco/code/hisco/41025","35","65.73"
"https://iisg.amsterdam/resource/bdv/246451","https://iisg.amsterdam/hisco/code/hisco/41025","0","65.73"
"https://iisg.amsterdam/resource/bdv/246701","https://iisg.amsterdam/hisco/code/hisco/41025","84","65.73"
"https://iisg.amsterdam/resource/bdv/247201","https://iisg.amsterdam/hisco/code/hisco/41025","81","65.73"
"https://iisg.amsterdam/resource/bdv/247551","https://iisg.amsterdam/hisco/code/hisco/41025","61","65.73"
"https://iisg.amsterdam/resource/bdv/247651","https://iisg.amsterdam/hisco/code/hisco/41025","87","65.73"
"https://iisg.amsterdam/resource/bdv/248101","https://iisg.amsterdam/hisco/code/hisco/41025","78","65.73"
"https://iisg.amsterdam/resource/bdv/248451","https://iisg.amsterdam/hisco/code/hisco/41025","96","65.73"
"https://iisg.amsterdam/resource/bdv/248551","https://iisg.amsterdam/hisco/code/hisco/41025","81","65.73"
"https://iisg.amsterdam/resource/bdv/248801","https://iisg.amsterdam/hisco/code/hisco/41025","49","65.73"
"https://iisg.amsterdam/resource/bdv/249001","https://iisg.amsterdam/hisco/code/hisco/41025","92","65.73"
"https://iisg.amsterdam/resource/bdv/249101","https://iisg.amsterdam/hisco/code/hisco/41025","107","65.73"
"https://iisg.amsterdam/resource/bdv/249351","https://iisg.amsterdam/hisco/code/hisco/41025","146","65.73"
"https://iisg.amsterdam/resource/bdv/200051","https://iisg.amsterdam/hisco/code/hisco/41030","218","63.22"
"https://iisg.amsterdam/resource/bdv/202901","https://iisg.amsterdam/hisco/code/hisco/41030","128","63.22"
"https://iisg.amsterdam/resource/bdv/203001","https://iisg.amsterdam/hisco/code/hisco/41030","76","63.22"
"https://iisg.amsterdam/resource/bdv/203651","https://iisg.amsterdam/hisco/code/hisco/41030","126","63.22"
"https://iisg.amsterdam/resource/bdv/204551","https://iisg.amsterdam/hisco/code/hisco/41030","93","63.22"
"https://iisg.amsterdam/resource/bdv/207951","https://iisg.amsterdam/hisco/code/hisco/41030","190","63.22"
"https://iisg.amsterdam/resource/bdv/208651","https://iisg.amsterdam/hisco/code/hisco/41030","55","63.22"
"https://iisg.amsterdam/resource/bdv/209251","https://iisg.amsterdam/hisco/code/hisco/41030","159","63.22"
"https://iisg.amsterdam/resource/bdv/210251","https://iisg.amsterdam/hisco/code/hisco/41030","138","63.22"
"https://iisg.amsterdam/resource/bdv/212151","https://iisg.amsterdam/hisco/code/hisco/41030","158","63.22"
"https://iisg.amsterdam/resource/bdv/212551","https://iisg.amsterdam/hisco/code/hisco/41030","104","63.22"
"https://iisg.amsterdam/resource/bdv/215751","https://iisg.amsterdam/hisco/code/hisco/41030","57","63.22"
"https://iisg.amsterdam/resource/bdv/216451","https://iisg.amsterdam/hisco/code/hisco/41030","198","63.22"
"https://iisg.amsterdam/resource/bdv/217401","https://iisg.amsterdam/hisco/code/hisco/41030","99","63.22"
"https://iisg.amsterdam/resource/bdv/217751","https://iisg.amsterdam/hisco/code/hisco/41030","47","63.22"
"https://iisg.amsterdam/resource/bdv/218001","https://iisg.amsterdam/hisco/code/hisco/41030","309","63.22"
"https://iisg.amsterdam/resource/bdv/218401","https://iisg.amsterdam/hisco/code/hisco/41030","84","63.22"
"https://iisg.amsterdam/resource/bdv/219001","https://iisg.amsterdam/hisco/code/hisco/41030","122","63.22"
"https://iisg.amsterdam/resource/bdv/220101","https://iisg.amsterdam/hisco/code/hisco/41030","72","63.22"
"https://iisg.amsterdam/resource/bdv/220601","https://iisg.amsterdam/hisco/code/hisco/41030","88","63.22"
"https://iisg.amsterdam/resource/bdv/221701","https://iisg.amsterdam/hisco/code/hisco/41030","67","63.22"
"https://iisg.amsterdam/resource/bdv/222251","https://iisg.amsterdam/hisco/code/hisco/41030","57","63.22"
"https://iisg.amsterdam/resource/bdv/223901","https://iisg.amsterdam/hisco/code/hisco/41030","56","63.22"
"https://iisg.amsterdam/resource/bdv/224751","https://iisg.amsterdam/hisco/code/hisco/41030","64","63.22"
"https://iisg.amsterdam/resource/bdv/228101","https://iisg.amsterdam/hisco/code/hisco/41030","419","63.22"
"https://iisg.amsterdam/resource/bdv/228751","https://iisg.amsterdam/hisco/code/hisco/41030","63","63.22"
"https://iisg.amsterdam/resource/bdv/231501","https://iisg.amsterdam/hisco/code/hisco/41030","81","63.22"
"https://iisg.amsterdam/resource/bdv/234251","https://iisg.amsterdam/hisco/code/hisco/41030","137","63.22"
"https://iisg.amsterdam/resource/bdv/235401","https://iisg.amsterdam/hisco/code/hisco/41030","32","63.22"
"https://iisg.amsterdam/resource/bdv/236201","https://iisg.amsterdam/hisco/code/hisco/41030","85","63.22"
"https://iisg.amsterdam/resource/bdv/236301","https://iisg.amsterdam/hisco/code/hisco/41030","60","63.22"
"https://iisg.amsterdam/resource/bdv/236401","https://iisg.amsterdam/hisco/code/hisco/41030","25","63.22"
"https://iisg.amsterdam/resource/bdv/239901","https://iisg.amsterdam/hisco/code/hisco/41030","57","63.22"
"https://iisg.amsterdam/resource/bdv/241401","https://iisg.amsterdam/hisco/code/hisco/41030","105","63.22"
"https://iisg.amsterdam/resource/bdv/242601","https://iisg.amsterdam/hisco/code/hisco/41030","119","63.22"
"https://iisg.amsterdam/resource/bdv/243651","https://iisg.amsterdam/hisco/code/hisco/41030","114","63.22"
"https://iisg.amsterdam/resource/bdv/244251","https://iisg.amsterdam/hisco/code/hisco/41030","104","63.22"
"https://iisg.amsterdam/resource/bdv/244301","https://iisg.amsterdam/hisco/code/hisco/41030","51","63.22"
"https://iisg.amsterdam/resource/bdv/244601","https://iisg.amsterdam/hisco/code/hisco/41030","130","63.22"
"https://iisg.amsterdam/resource/bdv/245451","https://iisg.amsterdam/hisco/code/hisco/41030","61","63.22"
"https://iisg.amsterdam/resource/bdv/245751","https://iisg.amsterdam/hisco/code/hisco/41030","50","63.22"
"https://iisg.amsterdam/resource/bdv/246401","https://iisg.amsterdam/hisco/code/hisco/41030","116","63.22"
"https://iisg.amsterdam/resource/bdv/246551","https://iisg.amsterdam/hisco/code/hisco/41030","78","63.22"
"https://iisg.amsterdam/resource/bdv/247051","https://iisg.amsterdam/hisco/code/hisco/41030","199","63.22"
"https://iisg.amsterdam/resource/bdv/247101","https://iisg.amsterdam/hisco/code/hisco/41030","92","63.22"
"https://iisg.amsterdam/resource/bdv/247601","https://iisg.amsterdam/hisco/code/hisco/41030","63","63.22"
"https://iisg.amsterdam/resource/bdv/248351","https://iisg.amsterdam/hisco/code/hisco/41030","135","63.22"
"https://iisg.amsterdam/resource/bdv/249201","https://iisg.amsterdam/hisco/code/hisco/41030","75","63.22"
"https://iisg.amsterdam/resource/bdv/249301","https://iisg.amsterdam/hisco/code/hisco/41030","64","63.22"
"https://iisg.amsterdam/resource/bdv/201401","https://iisg.amsterdam/hisco/code/hisco/42230","172","71.23"
"https://iisg.amsterdam/resource/bdv/201651","https://iisg.amsterdam/hisco/code/hisco/42230","76","71.23"
"https://iisg.amsterdam/resource/bdv/201951","https://iisg.amsterdam/hisco/code/hisco/42230","75","71.23"
"https://iisg.amsterdam/resource/bdv/202151","https://iisg.amsterdam/hisco/code/hisco/42230","148","71.23"
"https://iisg.amsterdam/resource/bdv/202201","https://iisg.amsterdam/hisco/code/hisco/42230","104","71.23"
"https://iisg.amsterdam/resource/bdv/202801","https://iisg.amsterdam/hisco/code/hisco/42230","166","71.23"
"https://iisg.amsterdam/resource/bdv/203051","https://iisg.amsterdam/hisco/code/hisco/42230","83","71.23"
"https://iisg.amsterdam/resource/bdv/203101","https://iisg.amsterdam/hisco/code/hisco/42230","101","71.23"
"https://iisg.amsterdam/resource/bdv/204101","https://iisg.amsterdam/hisco/code/hisco/42230","98","71.23"
"https://iisg.amsterdam/resource/bdv/204351","https://iisg.amsterdam/hisco/code/hisco/42230","338","71.23"
"https://iisg.amsterdam/resource/bdv/204901","https://iisg.amsterdam/hisco/code/hisco/42230","76","71.23"
"https://iisg.amsterdam/resource/bdv/206101","https://iisg.amsterdam/hisco/code/hisco/42230","96","71.23"
"https://iisg.amsterdam/resource/bdv/207201","https://iisg.amsterdam/hisco/code/hisco/42230","125","71.23"
"https://iisg.amsterdam/resource/bdv/207801","https://iisg.amsterdam/hisco/code/hisco/42230","97","71.23"
"https://iisg.amsterdam/resource/bdv/208201","https://iisg.amsterdam/hisco/code/hisco/42230","100","71.23"
"https://iisg.amsterdam/resource/bdv/208601","https://iisg.amsterdam/hisco/code/hisco/42230","89","71.23"
"https://iisg.amsterdam/resource/bdv/209001","https://iisg.amsterdam/hisco/code/hisco/42230","123","71.23"
"https://iisg.amsterdam/resource/bdv/209451","https://iisg.amsterdam/hisco/code/hisco/42230","48","71.23"
"https://iisg.amsterdam/resource/bdv/209651","https://iisg.amsterdam/hisco/code/hisco/42230","78","71.23"
"https://iisg.amsterdam/resource/bdv/210401","https://iisg.amsterdam/hisco/code/hisco/42230","180","71.23"
"https://iisg.amsterdam/resource/bdv/212601","https://iisg.amsterdam/hisco/code/hisco/42230","174","71.23"
"https://iisg.amsterdam/resource/bdv/213101","https://iisg.amsterdam/hisco/code/hisco/42230","132","71.23"
"https://iisg.amsterdam/resource/bdv/214551","https://iisg.amsterdam/hisco/code/hisco/42230","85","71.23"
"https://iisg.amsterdam/resource/bdv/214901","https://iisg.amsterdam/hisco/code/hisco/42230","208","71.23"
"https://iisg.amsterdam/resource/bdv/215151","https://iisg.amsterdam/hisco/code/hisco/42230","96","71.23"
"https://iisg.amsterdam/resource/bdv/215351","https://iisg.amsterdam/hisco/code/hisco/42230","81","71.23"
"https://iisg.amsterdam/resource/bdv/215501","https://iisg.amsterdam/hisco/code/hisco/42230","58","71.23"
"https://iisg.amsterdam/resource/bdv/216001","https://iisg.amsterdam/hisco/code/hisco/42230","145","71.23"
"https://iisg.amsterdam/resource/bdv/216101","https://iisg.amsterdam/hisco/code/hisco/42230","130","71.23"
"https://iisg.amsterdam/resource/bdv/216401","https://iisg.amsterdam/hisco/code/hisco/42230","45","71.23"
"https://iisg.amsterdam/resource/bdv/216751","https://iisg.amsterdam/hisco/code/hisco/42230","83","71.23"
"https://iisg.amsterdam/resource/bdv/217001","https://iisg.amsterdam/hisco/code/hisco/42230","96","71.23"
"https://iisg.amsterdam/resource/bdv/217151","https://iisg.amsterdam/hisco/code/hisco/42230","150","71.23"
"https://iisg.amsterdam/resource/bdv/217301","https://iisg.amsterdam/hisco/code/hisco/42230","258","71.23"
"https://iisg.amsterdam/resource/bdv/217351","https://iisg.amsterdam/hisco/code/hisco/42230","126","71.23"
"https://iisg.amsterdam/resource/bdv/217551","https://iisg.amsterdam/hisco/code/hisco/42230","202","71.23"
"https://iisg.amsterdam/resource/bdv/218151","https://iisg.amsterdam/hisco/code/hisco/42230","76","71.23"
"https://iisg.amsterdam/resource/bdv/218351","https://iisg.amsterdam/hisco/code/hisco/42230","153","71.23"
"https://iisg.amsterdam/resource/bdv/219451","https://iisg.amsterdam/hisco/code/hisco/42230","105","71.23"
"https://iisg.amsterdam/resource/bdv/220751","https://iisg.amsterdam/hisco/code/hisco/42230","199","71.23"
"https://iisg.amsterdam/resource/bdv/221451","https://iisg.amsterdam/hisco/code/hisco/42230","102","71.23"
"https://iisg.amsterdam/resource/bdv/222301","https://iisg.amsterdam/hisco/code/hisco/42230","52","71.23"
"https://iisg.amsterdam/resource/bdv/222801","https://iisg.amsterdam/hisco/code/hisco/42230","117","71.23"
"https://iisg.amsterdam/resource/bdv/223001","https://iisg.amsterdam/hisco/code/hisco/42230","58","71.23"
"https://iisg.amsterdam/resource/bdv/223551","https://iisg.amsterdam/hisco/code/hisco/42230","138","71.23"
"https://iisg.amsterdam/resource/bdv/224001","https://iisg.amsterdam/hisco/code/hisco/42230","311","71.23"
"https://iisg.amsterdam/resource/bdv/224251","https://iisg.amsterdam/hisco/code/hisco/42230","91","71.23"
"https://iisg.amsterdam/resource/bdv/224451","https://iisg.amsterdam/hisco/code/hisco/42230","136","71.23"
"https://iisg.amsterdam/resource/bdv/224601","https://iisg.amsterdam/hisco/code/hisco/42230","269","71.23"
"https://iisg.amsterdam/resource/bdv/225351","https://iisg.amsterdam/hisco/code/hisco/42230","115","71.23"
"https://iisg.amsterdam/resource/bdv/225501","https://iisg.amsterdam/hisco/code/hisco/42230","264","71.23"
"https://iisg.amsterdam/resource/bdv/225601","https://iisg.amsterdam/hisco/code/hisco/42230","70","71.23"
"https://iisg.amsterdam/resource/bdv/226351","https://iisg.amsterdam/hisco/code/hisco/42230","113","71.23"
"https://iisg.amsterdam/resource/bdv/226751","https://iisg.amsterdam/hisco/code/hisco/42230","135","71.23"
"https://iisg.amsterdam/resource/bdv/226901","https://iisg.amsterdam/hisco/code/hisco/42230","66","71.23"
"https://iisg.amsterdam/resource/bdv/227551","https://iisg.amsterdam/hisco/code/hisco/42230","141","71.23"
"https://iisg.amsterdam/resource/bdv/228551","https://iisg.amsterdam/hisco/code/hisco/42230","157","71.23"
"https://iisg.amsterdam/resource/bdv/228801","https://iisg.amsterdam/hisco/code/hisco/42230","169","71.23"
"https://iisg.amsterdam/resource/bdv/230051","https://iisg.amsterdam/hisco/code/hisco/42230","1230","71.23"
"https://iisg.amsterdam/resource/bdv/230601","https://iisg.amsterdam/hisco/code/hisco/42230","155","71.23"
"https://iisg.amsterdam/resource/bdv/232151","https://iisg.amsterdam/hisco/code/hisco/42230","39","71.23"
"https://iisg.amsterdam/resource/bdv/233101","https://iisg.amsterdam/hisco/code/hisco/42230","74","71.23"
"https://iisg.amsterdam/resource/bdv/233351","https://iisg.amsterdam/hisco/code/hisco/42230","129","71.23"
"https://iisg.amsterdam/resource/bdv/233551","https://iisg.amsterdam/hisco/code/hisco/42230","246","71.23"
"https://iisg.amsterdam/resource/bdv/233701","https://iisg.amsterdam/hisco/code/hisco/42230","98","71.23"
"https://iisg.amsterdam/resource/bdv/234301","https://iisg.amsterdam/hisco/code/hisco/42230","170","71.23"
"https://iisg.amsterdam/resource/bdv/234801","https://iisg.amsterdam/hisco/code/hisco/42230","286","71.23"
"https://iisg.amsterdam/resource/bdv/234901","https://iisg.amsterdam/hisco/code/hisco/42230","64","71.23"
"https://iisg.amsterdam/resource/bdv/235051","https://iisg.amsterdam/hisco/code/hisco/42230","187","71.23"
"https://iisg.amsterdam/resource/bdv/235151","https://iisg.amsterdam/hisco/code/hisco/42230","147","71.23"
"https://iisg.amsterdam/resource/bdv/236501","https://iisg.amsterdam/hisco/code/hisco/42230","47","71.23"
"https://iisg.amsterdam/resource/bdv/236801","https://iisg.amsterdam/hisco/code/hisco/42230","95","71.23"
"https://iisg.amsterdam/resource/bdv/237351","https://iisg.amsterdam/hisco/code/hisco/42230","109","71.23"
"https://iisg.amsterdam/resource/bdv/237551","https://iisg.amsterdam/hisco/code/hisco/42230","61","71.23"
"https://iisg.amsterdam/resource/bdv/237601","https://iisg.amsterdam/hisco/code/hisco/42230","65","71.23"
"https://iisg.amsterdam/resource/bdv/237701","https://iisg.amsterdam/hisco/code/hisco/42230","184","71.23"
"https://iisg.amsterdam/resource/bdv/237851","https://iisg.amsterdam/hisco/code/hisco/42230","57","71.23"
"https://iisg.amsterdam/resource/bdv/238051","https://iisg.amsterdam/hisco/code/hisco/42230","47","71.23"
"https://iisg.amsterdam/resource/bdv/238301","https://iisg.amsterdam/hisco/code/hisco/42230","96","71.23"
"https://iisg.amsterdam/resource/bdv/238451","https://iisg.amsterdam/hisco/code/hisco/42230","78","71.23"
"https://iisg.amsterdam/resource/bdv/238551","https://iisg.amsterdam/hisco/code/hisco/42230","151","71.23"
"https://iisg.amsterdam/resource/bdv/238601","https://iisg.amsterdam/hisco/code/hisco/42230","192","71.23"
"https://iisg.amsterdam/resource/bdv/238851","https://iisg.amsterdam/hisco/code/hisco/42230","225","71.23"
"https://iisg.amsterdam/resource/bdv/238951","https://iisg.amsterdam/hisco/code/hisco/42230","307","71.23"
"https://iisg.amsterdam/resource/bdv/239051","https://iisg.amsterdam/hisco/code/hisco/42230","70","71.23"
"https://iisg.amsterdam/resource/bdv/239801","https://iisg.amsterdam/hisco/code/hisco/42230","58","71.23"
"https://iisg.amsterdam/resource/bdv/239851","https://iisg.amsterdam/hisco/code/hisco/42230","312","71.23"
"https://iisg.amsterdam/resource/bdv/241151","https://iisg.amsterdam/hisco/code/hisco/42230","93","71.23"
"https://iisg.amsterdam/resource/bdv/241501","https://iisg.amsterdam/hisco/code/hisco/42230","177","71.23"
"https://iisg.amsterdam/resource/bdv/242351","https://iisg.amsterdam/hisco/code/hisco/42230","245","71.23"
"https://iisg.amsterdam/resource/bdv/242551","https://iisg.amsterdam/hisco/code/hisco/42230","45","71.23"
"https://iisg.amsterdam/resource/bdv/242651","https://iisg.amsterdam/hisco/code/hisco/42230","109","71.23"
"https://iisg.amsterdam/resource/bdv/243501","https://iisg.amsterdam/hisco/code/hisco/42230","117","71.23"
"https://iisg.amsterdam/resource/bdv/243601","https://iisg.amsterdam/hisco/code/hisco/42230","384","71.23"
"https://iisg.amsterdam/resource/bdv/244201","https://iisg.amsterdam/hisco/code/hisco/42230","235","71.23"
"https://iisg.amsterdam/resource/bdv/244501","https://iisg.amsterdam/hisco/code/hisco/42230","229","71.23"
"https://iisg.amsterdam/resource/bdv/244751","https://iisg.amsterdam/hisco/code/hisco/42230","50","71.23"
"https://iisg.amsterdam/resource/bdv/245351","https://iisg.amsterdam/hisco/code/hisco/42230","116","71.23"
"https://iisg.amsterdam/resource/bdv/245601","https://iisg.amsterdam/hisco/code/hisco/42230","93","71.23"
"https://iisg.amsterdam/resource/bdv/245951","https://iisg.amsterdam/hisco/code/hisco/42230","143","71.23"
"https://iisg.amsterdam/resource/bdv/246351","https://iisg.amsterdam/hisco/code/hisco/42230","174","71.23"
"https://iisg.amsterdam/resource/bdv/246951","https://iisg.amsterdam/hisco/code/hisco/42230","467","71.23"
"https://iisg.amsterdam/resource/bdv/247251","https://iisg.amsterdam/hisco/code/hisco/42230","68","71.23"
"https://iisg.amsterdam/resource/bdv/247351","https://iisg.amsterdam/hisco/code/hisco/42230","297","71.23"
"https://iisg.amsterdam/resource/bdv/247701","https://iisg.amsterdam/hisco/code/hisco/42230","564","71.23"
"https://iisg.amsterdam/resource/bdv/247751","https://iisg.amsterdam/hisco/code/hisco/42230","232","71.23"
"https://iisg.amsterdam/resource/bdv/247801","https://iisg.amsterdam/hisco/code/hisco/42230","336","71.23"
"https://iisg.amsterdam/resource/bdv/248051","https://iisg.amsterdam/hisco/code/hisco/42230","152","71.23"
"https://iisg.amsterdam/resource/bdv/248501","https://iisg.amsterdam/hisco/code/hisco/42230","216","71.23"
"https://iisg.amsterdam/resource/bdv/249501","https://iisg.amsterdam/hisco/code/hisco/42230","0","71.23"
"https://iisg.amsterdam/resource/bdv/249601","https://iisg.amsterdam/hisco/code/hisco/42230","68","71.23"
"https://iisg.amsterdam/resource/bdv/249701","https://iisg.amsterdam/hisco/code/hisco/42230","261","71.23"
"https://iisg.amsterdam/resource/bdv/201801","https://iisg.amsterdam/hisco/code/hisco/43200","80","67.27"
"https://iisg.amsterdam/resource/bdv/201301","https://iisg.amsterdam/hisco/code/hisco/44100","269","73.58"
"https://iisg.amsterdam/resource/bdv/202251","https://iisg.amsterdam/hisco/code/hisco/44100","124","73.58"
"https://iisg.amsterdam/resource/bdv/202551","https://iisg.amsterdam/hisco/code/hisco/44100","66","73.58"
"https://iisg.amsterdam/resource/bdv/203251","https://iisg.amsterdam/hisco/code/hisco/44100","84","73.58"
"https://iisg.amsterdam/resource/bdv/203601","https://iisg.amsterdam/hisco/code/hisco/44100","166","73.58"
"https://iisg.amsterdam/resource/bdv/205751","https://iisg.amsterdam/hisco/code/hisco/44100","123","73.58"
"https://iisg.amsterdam/resource/bdv/207301","https://iisg.amsterdam/hisco/code/hisco/44100","61","73.58"
"https://iisg.amsterdam/resource/bdv/207451","https://iisg.amsterdam/hisco/code/hisco/44100","312","73.58"
"https://iisg.amsterdam/resource/bdv/211001","https://iisg.amsterdam/hisco/code/hisco/44100","203","73.58"
"https://iisg.amsterdam/resource/bdv/211251","https://iisg.amsterdam/hisco/code/hisco/44100","185","73.58"
"https://iisg.amsterdam/resource/bdv/213751","https://iisg.amsterdam/hisco/code/hisco/44100","293","73.58"
"https://iisg.amsterdam/resource/bdv/214001","https://iisg.amsterdam/hisco/code/hisco/44100","40","73.58"
"https://iisg.amsterdam/resource/bdv/214201","https://iisg.amsterdam/hisco/code/hisco/44100","61","73.58"
"https://iisg.amsterdam/resource/bdv/215451","https://iisg.amsterdam/hisco/code/hisco/44100","79","73.58"
"https://iisg.amsterdam/resource/bdv/218651","https://iisg.amsterdam/hisco/code/hisco/44100","231","73.58"
"https://iisg.amsterdam/resource/bdv/218751","https://iisg.amsterdam/hisco/code/hisco/44100","113","73.58"
"https://iisg.amsterdam/resource/bdv/218901","https://iisg.amsterdam/hisco/code/hisco/44100","71","73.58"
"https://iisg.amsterdam/resource/bdv/223151","https://iisg.amsterdam/hisco/code/hisco/44100","200","73.58"
"https://iisg.amsterdam/resource/bdv/223351","https://iisg.amsterdam/hisco/code/hisco/44100","120","73.58"
"https://iisg.amsterdam/resource/bdv/225651","https://iisg.amsterdam/hisco/code/hisco/44100","188","73.58"
"https://iisg.amsterdam/resource/bdv/228451","https://iisg.amsterdam/hisco/code/hisco/44100","99","73.58"
"https://iisg.amsterdam/resource/bdv/229701","https://iisg.amsterdam/hisco/code/hisco/44100","0","73.58"
"https://iisg.amsterdam/resource/bdv/230851","https://iisg.amsterdam/hisco/code/hisco/44100","44","73.58"
"https://iisg.amsterdam/resource/bdv/231001","https://iisg.amsterdam/hisco/code/hisco/44100","220","73.58"
"https://iisg.amsterdam/resource/bdv/232051","https://iisg.amsterdam/hisco/code/hisco/44100","65","73.58"
"https://iisg.amsterdam/resource/bdv/232651","https://iisg.amsterdam/hisco/code/hisco/44100","75","73.58"
"https://iisg.amsterdam/resource/bdv/232951","https://iisg.amsterdam/hisco/code/hisco/44100","126","73.58"
"https://iisg.amsterdam/resource/bdv/233301","https://iisg.amsterdam/hisco/code/hisco/44100","102","73.58"
"https://iisg.amsterdam/resource/bdv/233601","https://iisg.amsterdam/hisco/code/hisco/44100","204","73.58"
"https://iisg.amsterdam/resource/bdv/235901","https://iisg.amsterdam/hisco/code/hisco/44100","284","73.58"
"https://iisg.amsterdam/resource/bdv/238751","https://iisg.amsterdam/hisco/code/hisco/44100","120","73.58"
"https://iisg.amsterdam/resource/bdv/238901","https://iisg.amsterdam/hisco/code/hisco/44100","190","73.58"
"https://iisg.amsterdam/resource/bdv/239551","https://iisg.amsterdam/hisco/code/hisco/44100","33","73.58"
"https://iisg.amsterdam/resource/bdv/241351","https://iisg.amsterdam/hisco/code/hisco/44100","98","73.58"
"https://iisg.amsterdam/resource/bdv/241601","https://iisg.amsterdam/hisco/code/hisco/44100","151","73.58"
"https://iisg.amsterdam/resource/bdv/244401","https://iisg.amsterdam/hisco/code/hisco/44100","230","73.58"
"https://iisg.amsterdam/resource/bdv/244551","https://iisg.amsterdam/hisco/code/hisco/44100","84","73.58"
"https://iisg.amsterdam/resource/bdv/244801","https://iisg.amsterdam/hisco/code/hisco/44100","196","73.58"
"https://iisg.amsterdam/resource/bdv/246101","https://iisg.amsterdam/hisco/code/hisco/44100","92","73.58"
"https://iisg.amsterdam/resource/bdv/246201","https://iisg.amsterdam/hisco/code/hisco/44100","254","73.58"
"https://iisg.amsterdam/resource/bdv/246751","https://iisg.amsterdam/hisco/code/hisco/44100","125","73.58"
"https://iisg.amsterdam/resource/bdv/246901","https://iisg.amsterdam/hisco/code/hisco/44100","56","73.58"
"https://iisg.amsterdam/resource/bdv/247151","https://iisg.amsterdam/hisco/code/hisco/44100","89","73.58"
"https://iisg.amsterdam/resource/bdv/247901","https://iisg.amsterdam/hisco/code/hisco/44100","67","73.58"
"https://iisg.amsterdam/resource/bdv/247951","https://iisg.amsterdam/hisco/code/hisco/44100","155","73.58"
"https://iisg.amsterdam/resource/bdv/249951","https://iisg.amsterdam/hisco/code/hisco/44100","112","73.58"
"https://iisg.amsterdam/resource/bdv/200601","https://iisg.amsterdam/hisco/code/hisco/44120","101","71.65"
"https://iisg.amsterdam/resource/bdv/202301","https://iisg.amsterdam/hisco/code/hisco/44120","83","71.65"
"https://iisg.amsterdam/resource/bdv/204801","https://iisg.amsterdam/hisco/code/hisco/44120","129","71.65"
"https://iisg.amsterdam/resource/bdv/205451","https://iisg.amsterdam/hisco/code/hisco/44120","20","71.65"
"https://iisg.amsterdam/resource/bdv/206201","https://iisg.amsterdam/hisco/code/hisco/44120","112","71.65"
"https://iisg.amsterdam/resource/bdv/208951","https://iisg.amsterdam/hisco/code/hisco/44120","336","71.65"
"https://iisg.amsterdam/resource/bdv/210001","https://iisg.amsterdam/hisco/code/hisco/44120","92","71.65"
"https://iisg.amsterdam/resource/bdv/213851","https://iisg.amsterdam/hisco/code/hisco/44120","136","71.65"
"https://iisg.amsterdam/resource/bdv/217801","https://iisg.amsterdam/hisco/code/hisco/44120","111","71.65"
