rij,obs,pop,houseType,residenceStatus,kom,sex
170,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I170-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
171,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I171-h,429,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
172,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I172-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
173,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I173-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
174,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I174-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
175,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I175-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
176,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I176-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
177,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I177-h,548,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
178,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I178-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
179,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I179-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
180,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I180-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
181,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I181-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
182,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I182-h,350,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
183,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I183-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
184,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I184-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
185,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I185-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
186,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I186-h,475,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
187,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I187-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
188,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I188-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
189,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I189-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
190,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I190-h,544,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
191,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I191-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
192,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I192-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
193,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I193-h,656,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
194,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I194-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
195,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I195-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
196,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I196-h,671,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
197,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I197-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
198,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I198-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
199,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I199-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
201,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I201-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
202,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I202-h,278,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
203,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I203-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
204,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I204-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
205,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I205-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
206,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I206-h,472,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
207,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I207-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
208,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I208-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
209,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I209-h,459,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
210,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I210-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
211,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I211-h,746,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
212,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I212-h,221,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
213,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I213-h,283,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
214,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I214-h,10,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
215,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I215-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
216,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I216-h,857,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
217,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I217-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
218,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I218-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
219,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I219-h,1125,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
220,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I220-h,504,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
221,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I221-h,21,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
225,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I225-h,76,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I68-h,1,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-I69-h,400,http://lod.cedar-project.nl/vocab/cedar#house-BewoondeHuizen,,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,
