rij,obs,pop,houseType,residenceStatus,kom,sex
465,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L465-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
466,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L466-h,2293,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
467,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L467-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
468,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L468-h,735,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
470,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L470-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
471,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L471-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
473,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L473-h,2606,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
474,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L474-h,537,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
476,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L476-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
480,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L480-h,1963,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
481,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L481-h,164,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
483,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L483-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
485,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L485-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
486,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L486-h,2870,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
487,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L487-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
488,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L488-h,181,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
491,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O491-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
492,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O492-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
494,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O494-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
495,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O495-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
497,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O497-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
499,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O499-h,24,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
500,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O500-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
502,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O502-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
506,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O506-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
507,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O507-h,34,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
508,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O508-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
509,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O509-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
510,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O510-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
511,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O511-h,40,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
516,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O516-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
518,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O518-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
520,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O520-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
522,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O522-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
525,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O525-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
526,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O526-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
530,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O530-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
531,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O531-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
534,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O534-h,25,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
535,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O535-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
539,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O539-h,29,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
540,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O540-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
542,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O542-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
544,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O544-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
546,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O546-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
553,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O553-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
556,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O556-h,39,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
559,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O559-h,41,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
560,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O560-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
561,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O561-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
562,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O562-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
563,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O563-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
564,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O564-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
565,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O565-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
566,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O566-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
572,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O572-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
573,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O573-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
574,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O574-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
575,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O575-h,50,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
577,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O577-h,51,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
580,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O580-h,87,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
583,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O583-h,101,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
584,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O584-h,53,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
585,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O585-h,300,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
587,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O587-h,9,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
588,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O588-h,130,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
591,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O591-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
592,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O592-h,40,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
594,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O594-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
595,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O595-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
596,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O596-h,37,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
599,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O599-h,75,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
600,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O600-h,67,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
601,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O601-h,83,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
604,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O604-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
606,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O606-h,63,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
608,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O608-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
610,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O610-h,93,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
611,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O611-h,103,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
613,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O613-h,86,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
615,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O615-h,89,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
616,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O616-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
617,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O617-h,55,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
618,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O618-h,38,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
620,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O620-h,24,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
622,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O622-h,235,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
623,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O623-h,48,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
624,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O624-h,57,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
626,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O626-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
627,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O627-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
628,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O628-h,76,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
631,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O631-h,34,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
632,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O632-h,87,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
633,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O633-h,74,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
636,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O636-h,181,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
637,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O637-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
639,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O639-h,125,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
640,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O640-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
641,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O641-h,91,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
642,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O642-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
643,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O643-h,1771,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M
380,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P380-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
381,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P381-h,321,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
383,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P383-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
385,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P385-h,31,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
387,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P387-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
388,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P388-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
389,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P389-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
390,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P390-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
391,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P391-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
392,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P392-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
393,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P393-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
394,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P394-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
395,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P395-h,61,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
396,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P396-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
398,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P398-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
399,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P399-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
400,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P400-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
403,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P403-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
405,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-P405-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-F
