rij,obs,pop,houseType,residenceStatus,kom,sex
115,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M115-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
116,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M116-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
118,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M118-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
119,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M119-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
120,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M120-h,113,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
121,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M121-h,150,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
122,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M122-h,3295,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
123,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M123-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
124,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M124-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
125,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M125-h,126,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
126,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M126-h,391,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
127,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M127-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
128,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M128-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
130,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M130-h,59,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
132,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M132-h,321,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
133,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M133-h,61,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
134,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M134-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
136,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M136-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
137,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M137-h,17,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
138,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M138-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
139,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M139-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
140,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M140-h,4983,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
141,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M141-h,1918,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
144,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M144-h,65,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
145,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M145-h,1424,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
146,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M146-h,27,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
147,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M147-h,3494,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
150,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M150-h,3014,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
151,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M151-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
156,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M156-h,2230,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
157,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M157-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
158,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M158-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
160,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M160-h,72,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
161,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M161-h,3213,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
164,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M164-h,2795,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
165,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M165-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
166,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M166-h,4030,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
167,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M167-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
169,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M169-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
170,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M170-h,193,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
171,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M171-h,3069,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
172,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M172-h,126,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
173,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M173-h,3441,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
175,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M175-h,1902,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
176,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M176-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
177,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M177-h,1574,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
178,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M178-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
181,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M181-h,1713,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
182,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M182-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
183,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M183-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
184,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M184-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
185,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M185-h,978,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
187,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M187-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
188,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M188-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
189,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M189-h,2899,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
193,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M193-h,3904,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
194,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M194-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
197,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M197-h,4922,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
199,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M199-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
200,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M200-h,4846,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
201,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M201-h,48,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
204,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M204-h,8598,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
206,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M206-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
207,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M207-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
209,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M209-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
210,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M210-h,782,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
212,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M212-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
213,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M213-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
215,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M215-h,1659,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
216,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M216-h,45,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
218,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M218-h,2820,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
220,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M220-h,5344,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
221,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M221-h,3624,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
222,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M222-h,8169,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
223,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M223-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
224,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M224-h,65,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
225,http://lod.cedar-project.nl:8888/cedar/resource/VT_1889_08_H1-S0-M225-h,124,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M
